Time,capacity_factor,dewpoint_temperature_2m(℃),temperature_2m(℃),relative_humidity(%),surface_solar_radiation_downwards_hourly(MJ/m2),surface_latent_heat_flux_hourly(MJ/m2),surface_net_solar_radiation_hourly(MJ/m2),surface_net_thermal_radiation_hourly(MJ/m2),surface_sensible_heat_flux_hourly(MJ/m2),total_precipitation_hourly(mm),potential_evaporation_hourly(mm),total_evaporation_hourly(mm),tcdc(0~100)
2021/1/1,0.128,8.368179999355021,13.84994886125996,69.56579779144579,8.948968537411973,-4.884694134345295,7.7147033031944305,-3.6584606447940136,-1.6592402777711293,0.0919338016215991,-4.26160543215812,-1.95323823987614,49.72150926653243
2021/1/2,0.129,10.413053738876698,15.83812037319564,70.18871301592034,14.246960826823171,-5.585394956093607,12.2723935946292,-5.748323711788739,-1.3647680038197878,0.0463433129632168,-4.828336500419745,-2.233426973723774,55.86745294231778
2021/1/3,0.1308,12.55681506853863,17.32975566483393,73.57194859731386,15.896726409994535,-5.733091531769775,13.696756342099157,-6.482645372201137,-0.7788498888333857,0.0178322771721425,-4.980244197245504,-2.292502657750864,72.5060996556193
2021/1/4,0.1232,14.858433506610568,18.609573748837533,78.79609658406693,16.163154657782126,-5.082468051379893,13.927562504911208,-6.496404472068223,-0.6807305605262082,0.0012751968776918,-4.216574325665668,-2.0323484822059275,64.82835070768195
2021/1/5,0.1255,15.308978995625122,18.92049655421565,79.50102787337892,15.930851240010062,-5.077353131476601,13.728875354755878,-6.2560332232504745,-1.1543229006011062,0.0148662531602916,-4.586567343687342,-2.0302962673794336,47.727363738128254
2021/1/6,0.0688,14.275567631014043,18.407170944890417,76.89218789110402,11.4004600476145,-4.743145702460467,9.82819033307342,-3.4396285343288198,-1.4162043174373502,0.6224563020717615,-4.263622998998606,-1.896658857053284,64.7483799125055
2021/1/7,0.0371,12.529802732680562,16.83768421903037,75.74956811813101,9.6897904859953,-5.6973872306824695,8.358766048096815,-2.624776089185207,-2.3323895591971677,0.5482695897951325,-5.71778650121513,-2.2782023884278644,88.91067566653372
2021/1/8,0.0455,7.544795929678873,12.412862017257984,72.22412147913315,4.238790044868713,-6.466884375595761,3.659009376682516,-1.6084245226910516,-2.7044427045364703,0.749193769351981,-6.377408398645571,-2.5859373533308787,92.29399019651363
2021/1/9,0.0832,6.540683237809203,12.65506176470825,66.45110196049382,5.939108015519296,-4.63898935182883,5.126283758556742,-2.4324387768478424,-1.6215441549929448,0.1693086880634771,-5.075649762216045,-1.855036381852173,60.93877687069004
2021/1/10,0.1288,8.712233607399886,14.572858860267129,68.10983690005054,13.78767940436251,-4.532200996021395,11.89070309636342,-4.580999036592667,-2.227381862279741,0.0127942980153158,-4.191804455629082,-1.8122720318841845,84.7275460556753
2021/1/11,0.0686,10.050326128137623,14.852364007589651,73.04961885621236,6.7150544864811454,-3.6268562758944256,5.792478291983094,-2.251527871217672,-1.389531011005412,0.1545876236279504,-4.5584051998183455,-1.450289314782112,97.02815518609054
2021/1/12,0.085,7.637867082340463,13.478134322299942,67.85196045999436,8.462782220467036,-5.843176331463393,7.313920727715017,-2.490755744636041,-1.6057983401858404,0.8908966169437371,-6.318401637310515,-2.3365618613375974,27.05260018408755
2021/1/13,0.1331,8.367564797493777,14.56513390825734,66.36398033479941,16.710806638540692,-5.311344804341227,14.422327531419429,-7.429489216145242,-1.5773417137393562,0.0048174181577155,-4.629788408380463,-2.123905838356752,20.142103984392747
2021/1/14,0.1332,9.088462387099586,14.806599407081452,68.5093461202052,17.40494501495293,-5.04516806635294,15.022702710082504,-7.598191867186339,-2.009424011103124,0.0017,-4.271937300848023,-2.0174293630877944,11.986396233350314
2021/1/15,0.1278,10.681588539418506,16.02185224641278,70.54851766029557,17.240153001115985,-5.078188431681728,14.886415688372914,-7.030439983315247,-1.5463307774226642,0.0,-4.5325668569798125,-2.0306226621618064,15.803076353001302
2021/1/16,0.1302,13.149505380102775,17.038688013508345,77.89141939039564,15.941505542418462,-4.344062941575205,13.77436929544465,-5.930735869049223,-1.7131486864927723,0.0007966351876167,-4.017048446968602,-1.7370980164304468,43.44955331391648
2021/1/17,0.1028,11.073951048893568,16.904140561400403,68.61658656427942,15.34304556659056,-6.008989213509896,13.260295319101472,-5.37956404739225,-1.8801595918461125,0.1358610596384671,-6.866806961890475,-2.4028456934786524,44.089876798587376
2021/1/18,0.126,10.112042334181114,16.235300261294952,67.15567773101893,14.83930311587561,-5.265006798183855,12.815310301593112,-5.722543852468914,-1.9704367264679157,0.01809847204858,-5.25999115216564,-2.10533301449272,52.51388997894272
2021/1/19,0.1262,11.8976883486232,16.98862282928024,72.05660953594827,12.554629107676451,-3.865615433055037,10.849560114325374,-4.676457724519448,-1.5687348567248245,0.0863724266035044,-3.620877597506748,-1.545759251679824,68.6475852477905
2021/1/20,0.1303,14.312343474618247,18.5708238633824,76.27512449476339,13.708570598774768,-3.907495182443244,11.849487311876205,-4.790371815562173,-1.2717758108253374,0.0,-3.82116959589942,-1.5625104044682936,89.48322209842479
2021/1/21,0.0908,16.780192303471768,20.318793586758588,80.15709665154014,6.330355657142559,-1.9075468943793303,5.476369133661987,-1.7764240606953177,-0.0906777661075146,0.0030877978402126,-2.3400811359102534,-0.7627712176387735,89.73634192785103
2021/1/22,0.0508,18.21094239462132,20.08097317714616,88.95465219782604,6.090613652610974,-2.164561517678297,5.264752640673973,-1.7453099692408127,-0.0515128404029558,3.74212316372834,-1.496204047939422,-0.8655688432033388,77.6435791431675
2021/1/23,0.0548,17.100013810981704,20.1153689854993,82.78199582422313,16.282068669134826,-4.591382104371832,14.071453609124584,-5.128273987007729,-2.1227044792815764,0.0581118681859774,-4.2032726921646,-1.8359594344200865,29.434773113291083
2021/1/24,0.095,15.255825319277122,19.241234409424592,77.64546671296318,13.09669393670472,-4.345080207712671,11.324828874296797,-4.550454782321727,-1.7420643504425213,0.176106270893516,-3.986075597773656,-1.7374660138341742,42.87647348647841
2021/1/25,0.1451,13.613418669094369,18.84379498165229,71.67627426402713,13.011890344167243,-5.372935867154178,11.251708724576426,-4.973203559737547,-1.3315367207500612,0.0277549634791234,-4.820498923361612,-2.1484641782194966,46.06624414970972
2021/1/26,0.1418,14.2192472844542,18.29916317351916,77.16330214247995,17.776230420670455,-5.402418211034718,15.36762011939454,-6.7843580642581545,-2.6480194785877056,0.0012630897192356,-4.462372836674376,-2.1602890212545303,21.23308291653351
2021/1/27,0.1207,15.009296222273043,18.720819827676515,78.98836574916382,14.719694128587534,-4.7233678658974805,12.727213015718828,-5.084776490718109,-2.4337708511089837,0.0831984015126834,-4.256522845169855,-1.888749865549152,34.57060853379699
2021/1/28,0.1329,13.039409240463035,18.013860420894456,72.71146774201804,17.672385696929513,-6.755963194872914,15.27890839978888,-6.359182696862479,-3.65954269668624,0.0221425033399526,-7.177097278053932,-2.701509600528899,49.97098436885253
2021/1/29,0.139,11.519527375321177,17.84326559170468,66.57941481722868,12.97757155140221,-5.306541278977058,11.216218797963185,-4.5553690192353455,-2.001086811404562,0.0263931849730596,-5.094510228057018,-2.121926957105348,72.65080771794914
2021/1/30,0.1465,12.585732692448726,18.15621257184493,69.97288308693538,15.862145756056952,-5.227090841593737,13.713796080820702,-5.352629593567502,-2.666189929689584,0.0368306384302272,-4.703880193311477,-2.0901608065146773,62.05255082850269
2021/1/31,0.1449,12.909310609179824,17.751674227347692,73.1917584321511,13.980299990029504,-4.697033054227473,12.089448230729165,-5.398577217062714,-2.1657630852743903,0.0701576786623253,-4.315271833893831,-1.878215858474185,52.82866105008194
2021/2/1,0.1399,11.224981049220638,18.037146478973437,64.46999362751801,16.656615406140492,-5.862347299807952,14.405779820408693,-6.3508720939322725,-2.160213025892295,0.0310979373780444,-5.145566394502545,-2.344186269561916,44.01847808512301
2021/2/2,0.1511,11.923491567856198,18.356320349373743,66.25870256647568,18.61674302930063,-6.308745210678619,16.100098419538504,-7.191992728692538,-2.233338953200053,0.0009,-5.656726453719799,-2.522711983601588,47.9850800155849
2021/2/3,0.1736,14.33900483919846,18.929091197438748,74.71342530194123,18.048751695309495,-5.257847348936744,15.607005875706676,-6.549522240441783,-2.89610614369206,0.0069840595541675,-4.827446712062169,-2.1024283145229914,45.274776272514
2021/2/4,0.1487,13.891427875090455,19.21293946038868,71.34226756944001,17.721638640680183,-5.484422608042045,15.32883260626564,-6.527695267240315,-2.6208513821013177,0.001780727444875,-4.996217303056113,-2.19305147972191,36.258633690543725
2021/2/5,0.1338,15.15881732999328,19.46251550622428,76.1810385620012,16.034886353383584,-4.443733754395028,13.868343595254393,-5.6946172114622176,-2.7149752633324056,0.0552555628572179,-4.112816899451218,-1.7769199526577542,66.66585620995404
2021/2/6,0.1444,14.392721483260903,19.335424745999088,73.20003133803408,17.828977916265945,-5.195202551983772,15.420098150099484,-6.525949833978551,-2.97983240668248,0.0179886582262151,-4.77997118494212,-2.077429010008912,29.92338100137318
2021/2/7,0.132,14.325998678532349,19.62824890068991,71.58793562403068,18.95057091376179,-5.821353205013638,16.388651164227785,-7.038947650395225,-3.094823698553941,0.0011828623687659,-5.467991481592513,-2.327783804613535,30.26270240445441
2021/2/8,0.1589,15.77518461136094,20.296897778757906,75.26515781220873,17.737077971998215,-5.082720789024033,15.343815546297746,-5.749760417942929,-3.258166372339516,0.1125069951377069,-4.993642595634661,-2.0324270296582463,64.02441791661933
2021/2/9,0.1246,15.964008318444389,20.141798168089487,77.03518182436697,12.041726997608636,-4.791863518618259,10.418850933766215,-3.8976612178973977,-1.917874179696848,1.5530589420677208,-4.210539144259549,-1.9161448042256204,76.11605048502894
2021/2/10,0.124,17.4079794421127,20.493597266326564,82.27265400119424,12.482636958141464,-4.527854051616835,10.798662010997234,-3.1531399789463213,-2.090967629128763,6.74169766321798,-3.507051457866879,-1.8105590621344956,98.90641048427122
2021/2/11,0.1311,16.75049425850947,19.44816365623333,84.35821302176608,10.56131045561076,-7.1451464760262375,9.136805653003089,-2.8390059343910443,-1.0791902586797744,17.28332410778407,-4.862336665858884,-2.8571372685743137,65.73197152270717
2021/2/12,0.1215,15.05136643985469,18.96884530852912,78.10341068007291,14.8702886027664,-6.788500974165397,12.861359743443275,-4.996934037428592,-2.259143067900743,0.882030581310181,-5.722006746229216,-2.714514899355892,60.61086468415381
2021/2/13,0.1718,15.781547532610958,19.57182278520237,78.76371601887249,16.18718768155264,-6.866025554263463,14.00660043865242,-4.42150131835196,-2.3327436212805166,1.1555340964162866,-5.2137494173514085,-2.7455214858839248,90.38037228255736
2021/2/14,0.1475,16.196795097732938,19.2001716892292,82.73727247633212,18.39050913372797,-5.929023707952318,15.906925987268227,-5.902334499823368,-3.550722633702992,0.0149270940718737,-4.791129105650441,-2.3708323168790058,37.70337898410755
2021/2/15,0.187,14.442168873879057,19.604168050449143,72.20614978786261,16.597404603812386,-6.575445029586575,14.356157970261933,-6.048750454075078,-1.8758656427839924,0.279862423098479,-5.185882436012172,-2.629363210050503,16.48325459041641
2021/2/16,0.1875,15.351048372589204,19.531525765360296,76.85006266537657,15.938341158493282,-5.752412106923384,13.791513748319234,-4.740853652359057,-2.692339096028853,0.1604083222508546,-4.513094203601881,-2.300250429098252,54.74637348663255
2021/2/17,0.1519,13.576405801381656,19.18260111839466,70.00377494227331,19.21435439443043,-8.423060522503148,16.624888654339763,-5.967834337370785,-3.836633551740356,0.0885699802098553,-7.8054393912876066,-3.368123998489483,82.18974504076934
2021/2/18,0.1675,11.391388693950011,17.7765550169921,66.24412801881546,15.164886118297442,-6.9318129355279865,13.120365804127152,-5.5037793584550405,-2.682111684685421,0.0580716237281366,-5.972245037983512,-2.7718401516026105,51.84894821856846
