Time,capacity_factor,dewpoint_temperature_2m(℃),temperature_2m(℃),relative_humidity(%),surface_solar_radiation_downwards_hourly(MJ/m2),surface_latent_heat_flux_hourly(MJ/m2),surface_net_solar_radiation_hourly(MJ/m2),surface_net_thermal_radiation_hourly(MJ/m2),surface_sensible_heat_flux_hourly(MJ/m2),total_precipitation_hourly(mm),potential_evaporation_hourly(mm),total_evaporation_hourly(mm),tcdc(0~100)
2021/1/1,0.1511,-0.7964627074105941,8.341484565979405,52.59221168536986,15.701663104868103,-4.566358517083351,13.63345758787202,-8.218588541015247,-3.5546584672485144,0.0,-8.544529787897496,-1.8259556288595915,30.222589229025434
2021/1/2,0.138,1.6629491909126326,10.30364345437096,55.13896010913187,15.9197913358999,-3.984113414961021,13.836001362478925,-7.472704655596834,-3.038808847169668,0.0,-8.354981285704461,-1.5931556633162645,31.96222516688853
2021/1/3,0.1476,6.742703875615513,12.825975916943602,66.51490053145741,15.025136491383822,-3.023540812316461,13.062671482584044,-6.677539959371806,-2.619548149963355,0.0009,-6.8874505170858455,-1.2090003907062292,42.96417705167096
2021/1/4,0.1363,9.017299539073068,14.654601681152132,69.15239180188938,14.618873908825314,-2.741558472978649,12.7114826115963,-6.557188597148143,-2.147956457906273,0.0469548981735997,-6.191559777623937,-1.0962907633614716,34.33393765970891
2021/1/5,0.1179,9.16154782848398,14.912182120193435,68.90742325268026,10.304557771247593,-2.4716395506750377,8.96333356855145,-3.925183011009685,-2.185295614787006,0.0875037638844737,-6.384701323711774,-0.9883214161208852,50.67495127865507
2021/1/6,0.0777,7.13572074278353,13.156782075003385,66.89104968287788,11.182300502690913,-2.54234516508669,9.72501551536033,-4.738724662918619,-3.140823676807045,0.2088581390967298,-7.676328866915568,-1.016598131300018,63.598459903429294
2021/1/7,0.062,4.99534490865919,10.559407196390886,68.49732418529766,5.469150591103902,-2.363938337148888,4.765332747282352,-2.137864796205481,-3.0043912917805726,0.1305691217646486,-7.018893734714382,-0.9452590881092888,84.31915322212735
2021/1/8,0.1127,-1.0784144609686663,8.697153088932518,50.54588961621195,14.023474331100664,-3.3661196481105726,12.189875236811964,-5.64520728886751,-5.648652872329729,0.0547962846944393,-9.63920046656704,-1.346046095888214,65.49093992085211
2021/1/9,0.1555,-4.238708351516069,7.664692654576942,42.8026128510386,16.148155631107866,-3.4046383884375544,14.03702496178186,-8.557848425852505,-4.601726882868729,0.0017,-10.307578104799331,-1.3615536246415072,41.80119220863303
2021/1/10,0.1389,0.2777325637093515,8.899601960654103,53.93970904342562,12.898748228077816,-2.422798241091069,11.209162938939604,-5.488847164463018,-4.210981907940613,0.0024140029145771,-8.874219727641332,-0.9688441696819936,80.67522059189264
2021/1/11,0.028,0.7824927845664309,10.194700803652706,52.14333362232829,5.338659203737904,-2.340065117036588,4.640678972284203,-2.9713165494352376,-0.2174959980077453,0.926388780382953,-6.422791238627752,-0.9357848103167336,80.62804283474695
