Time,capacity_factor,dewpoint_temperature_2m(℃),temperature_2m(℃),relative_humidity(%),surface_solar_radiation_downwards_hourly(MJ/m2),surface_latent_heat_flux_hourly(MJ/m2),surface_net_solar_radiation_hourly(MJ/m2),surface_net_thermal_radiation_hourly(MJ/m2),surface_sensible_heat_flux_hourly(MJ/m2),total_precipitation_hourly(mm),potential_evaporation_hourly(mm),total_evaporation_hourly(mm),tcdc(0~100)
2019/5/1,0.0634,20.94934473263963,23.27426690253015,87.15112484902946,10.29402132327217,-10.42783714781877,8.750999982936742,-2.110438745791734,1.1168384728747514,33.803801207269544,-4.834662773907756,-4.169795606693979,86.46875547511868
2019/5/2,0.0102,19.686143065025902,22.07031077059289,86.49650251805737,7.830787611824158,-9.441939948479142,6.662061824799535,-1.7318731452558795,2.2673106488199046,34.35836902687384,-4.235280314916274,-3.775591744081389,92.56265830551908
2019/5/3,0.0012,18.467344190500924,22.97464303129904,76.16791638896436,17.291285304945937,-12.392454848591166,14.668927452895751,-3.687551956529412,0.8495992783665134,4.267363692039789,-7.739658524589942,-4.955385886010022,79.07963909082282
2019/5/4,0.1334,20.252128469447463,23.86658406922031,80.70969841176998,19.09499574383616,-9.27506847970135,16.195925542540863,-4.339367590709536,-1.590317592029958,1.2686335976863146,-5.197404670811586,-3.7088241946524247,79.36857319629947
2019/5/5,0.0706,20.296286434233583,24.339350765431448,78.60788527459124,19.41596960530709,-9.923594071571342,16.428727681610074,-4.421765019504338,-1.38173536411594,2.263113005355755,-5.390057324095878,-3.968176823783086,95.19134214345252
2019/5/6,0.0291,20.264650358597383,22.563099988184742,86.49978557876995,4.373773595199439,-8.257677637469222,3.7057336041615576,-1.2390870763656607,3.4973443566810767,23.63377281640658,-3.495710302495283,-3.3020223879473587,99.77713984713148
2019/5/7,0.0809,18.986480437965184,22.23654291720872,82.31504977995323,11.847202622587128,-11.902800526336511,10.02014080623651,-2.018277747591613,2.516765621745565,13.777536854824714,-6.606839712637971,-4.759593011300298,97.03622216128086
2019/5/8,0.0749,19.871092833916823,23.190196572028874,82.18894415093108,14.56255990136907,-8.50827704502753,12.301698724268258,-2.7899720170854074,-0.4550588846055827,1.9923765358248149,-5.2640234712430285,-3.402232904894644,96.48943601316417
2019/5/9,0.0575,21.38536929962361,23.05317700586986,90.61049264764743,5.423888164043223,-5.087545688487462,4.584007245149788,-1.737362070251713,1.8652081858376803,11.980811788716528,-2.1956790163669098,-2.0343746305670805,96.02719197994368
2019/5/10,0.129,21.59637639371691,24.261917524763028,85.51987948231711,16.883571706597365,-9.461533548582516,14.241661268287164,-3.0485907172503284,-0.4393985004725751,23.92243321724609,-5.437108861055673,-3.783407540509563,86.27537696366812
