Time,capacity_factor,dewpoint_temperature_2m(℃),temperature_2m(℃),relative_humidity(%),surface_solar_radiation_downwards_hourly(MJ/m2),surface_latent_heat_flux_hourly(MJ/m2),surface_net_solar_radiation_hourly(MJ/m2),surface_net_thermal_radiation_hourly(MJ/m2),surface_sensible_heat_flux_hourly(MJ/m2),total_precipitation_hourly(mm),potential_evaporation_hourly(mm),total_evaporation_hourly(mm),tcdc(0~100)
2021/6/16,0.1331,23.764197115870896,27.68232763386308,79.31195604729638,17.27453055133029,-11.59455602543033,14.3024859946897,-3.525843046622112,0.8339583521807103,4.77251540566524,-7.194187711306405,-4.636332598435828,54.90687764816657
2021/6/17,0.2228,23.459469898860064,28.04068199832937,76.30903167637862,22.898404720772128,-13.391047173663168,18.95954155166964,-4.245153886343076,-0.508118958444042,2.0846105370875385,-8.78241706531275,-5.354754405954976,49.05368970133623
2021/6/18,0.2179,23.617731464845207,28.492523732881505,75.06612008717062,23.83927570082385,-14.519895580175028,19.741676562706864,-3.995191367867216,-0.3148299842633957,1.2146146846528871,-9.480876289886416,-5.806091129371596,34.42260709451979
2021/6/19,0.1605,23.64222488151058,28.35272879189053,75.77251037111563,21.15747301334585,-13.048791847297222,17.52285513136717,-3.79474081900825,-0.1918569104091325,1.4802916846840166,-9.036090830296644,-5.217825746332766,51.950530875626896
2021/6/20,0.1156,23.88219716172398,27.47420821920056,80.8285201278693,13.556033739623334,-9.737053262401083,11.228388470278055,-2.438507316448303,0.6161793150399992,7.149458207280045,-6.270992758056174,-3.893556064657874,81.14581232945004
2021/6/21,0.026,23.9678715484178,26.806304568830814,84.49744576607844,10.586799851017314,-9.660515414110616,8.76846338618665,-1.723163337604705,1.7593959191419932,19.019661186365056,-4.831544409471785,-3.862992167997115,90.2744397648233
2021/6/22,0.0562,23.4831952710912,25.582708653580728,88.20651047578431,5.7175885314823685,-7.643482720299929,4.7369286275289175,-1.1638916910098778,2.352439509242493,46.4676820908896,-3.117173429915937,-3.056395871470805,89.33053194925026
2021/6/23,0.0579,22.979615423876425,25.152715415414267,87.73597865800261,3.848890951881509,-6.488557246804238,3.189081511755899,-1.3253740461274104,3.064844140663218,57.69270799442382,-2.6266244080063608,-2.594633442341058,76.48032923936142
2021/6/24,0.1358,23.18201028015833,26.25385708724836,83.27749729199957,16.830141361256374,-9.95014810082298,13.940244685221408,-2.7520687308943077,-0.4771690825421313,6.523424317962765,-4.976841880065747,-3.978752445609592,83.88112753649831
2021/6/25,0.1475,24.03495753078832,26.19905158379253,87.8579528853895,14.888261976175212,-9.29624010194997,12.335795131672928,-2.414179531817576,-0.4206534678807214,12.71912130498834,-4.4497185845418805,-3.717310519033711,89.08590220071933
2021/6/26,0.1135,23.451879226856093,26.684548438245585,82.4937756097046,15.04438774489236,-11.248525152201992,12.468952569435654,-2.4102366322947155,1.29170110515793,7.773599778029582,-5.92145338582144,-4.497983162506625,88.32010549819753
2021/6/27,0.1463,23.732191566883717,26.793261384888147,83.3651649144869,16.799877177276045,-11.879278097452266,13.92165394908465,-2.6305391255571826,1.1322766837285192,5.370981383462922,-6.312574583709843,-4.750145266814707,73.82204256085397
2021/6/28,0.0911,23.633047753968484,26.722694005935097,83.21821820269076,14.046157620092597,-11.363499327766782,11.640232458149224,-2.204719180027309,2.112697959256101,9.98770900841773,-5.885515752125137,-4.543947489578044,78.70868788242716
2021/6/29,0.1168,23.987732317991075,26.592024876552983,85.63195983211862,15.51975646261914,-11.368577532115715,12.857085433802949,-2.3658594090557328,1.220684802675362,14.64474883522232,-5.616399765329138,-4.545976792409734,97.70708184108796
2021/6/30,0.214,23.55030101548064,27.71456257457391,78.19284072555652,21.130092987502,-12.97967626158615,17.518823852847156,-3.914397681134535,0.5865941565407358,1.9891889007514056,-7.781141099110034,-5.190203325181883,80.89658446587195
2021/7/1,0.2357,23.19041725254064,28.06833050086054,74.9932187979709,24.504790506948865,-14.787739904821969,20.313931685881048,-4.98195446965393,0.3748953595573647,0.3828829533162436,-8.970721783505827,-5.9131751740036815,73.47956166333992
2021/7/2,0.2298,24.431369908674665,27.995201516618152,81.05919324507327,25.37364718322925,-13.618095263370314,21.038115906061265,-4.914932943128183,-1.4302501983130629,1.1471670151271811,-8.044237831621704,-5.445504273057297,51.94851630921162
2021/7/3,0.225,25.026065852222388,28.15151423292047,83.18271086946643,25.601784253853843,-13.716054394802386,21.226866871000485,-4.618028664457897,-1.847128299192983,0.0517344693415747,-7.658782589214368,-5.48463106410702,62.95760210904507
2021/7/4,0.2174,24.957850186704505,27.81867315781419,84.43598791446423,19.317537271877697,-10.365523520577735,16.014560941304843,-3.826719462094602,-1.625400626336499,1.132081570952952,-5.638025332891161,-4.1448653078481446,57.76952316965531
2021/7/5,0.2322,24.37424433005527,28.32601010865925,79.22117083955689,24.262044786633886,-13.58509469259714,20.11658368786278,-4.504590954414528,-1.570670682206119,0.0119014966332244,-7.247816343384116,-5.432259952862224,26.128872304206777
2021/7/6,0.1563,25.013916867888348,27.67402552517617,85.40978794868961,17.630453847344086,-10.00109835214194,14.6263526175636,-3.0547511809467487,-1.536662757372497,0.7128924900916482,-6.035254103425171,-3.9991008518248448,63.50299789804041
2021/7/7,0.1678,24.96150853775188,28.32429812773245,82.02591069871114,22.09374648596144,-11.791547910839846,18.329246410896687,-3.9036783915661695,-1.7699986030616026,1.3483712972583566,-6.547225961018782,-4.715102405786862,61.76877557046075
2021/7/8,0.2322,25.0057780051392,28.42058431950593,81.78449857005745,23.004099173069847,-12.741287988664157,19.08519501072856,-4.277502122360861,-1.7870972468848016,0.798501393499931,-6.739279920377285,-5.094832064251878,20.428635681598603
2021/7/9,0.232,25.26306968447125,28.75540824089249,81.43379350465432,23.621951887781904,-12.8440910994143,19.598690765227985,-4.331922193262141,-1.9031868812084465,0.0876324296952027,-7.1410430394997455,-5.136009218289624,17.687072454368682
2021/7/10,0.2135,25.14911337859631,28.536417027451385,81.91999179790548,21.04691298617661,-11.446599459848397,17.444976874041522,-3.6692014716201142,-2.062214196825325,1.218246630203592,-6.075184377548204,-4.577171217898632,42.37730857047994
2021/7/11,0.1492,25.804921730918103,28.60759451067184,84.80104987667764,21.237552102015187,-10.499742128086233,17.61409838888609,-3.9395019715174087,-2.7980674086689232,1.63308317743606,-5.678792575569634,-4.198534599412502,80.49649124482893
2021/7/12,0.1609,25.317844373892694,28.75905192727886,81.73064869783454,19.006008041278257,-10.220464632558883,15.77443089737626,-3.8893505571580143,-1.59742900223511,0.553883699898469,-5.286255836034108,-4.086876677737656,77.37905046807572
2021/7/13,0.1605,25.58209579573836,28.76862259389678,82.96101299893672,22.17614185483607,-11.39312326396687,18.405622161573607,-4.1640820665012965,-2.4082297368219017,3.379039782386866,-5.904124178073733,-4.555836325149237,58.55285409741965
2021/7/14,0.2176,24.89491516193822,28.60017922869213,80.44460217712842,21.02181320022299,-11.467093560129854,17.428320113894305,-3.964532882815901,-1.885455085316325,0.3610283001874811,-6.294428963758037,-4.585355209508581,66.79390831187145
2021/7/15,0.1689,24.651994669406115,28.478608842875,79.88409292996823,18.740448574897183,-10.08760416478131,15.557146037807028,-3.6617954811325992,-1.5753895604845134,1.8939616589866752,-5.412772158348012,-4.033789990532875,48.1819739367062
2021/7/16,0.2142,23.932438360360912,28.44699833864714,76.6345600381621,21.831823954895142,-12.041693955003588,18.11808087156581,-4.0147218046516535,-1.9725235432484516,0.5326173948140902,-6.299165648266545,-4.815132777395144,71.0679331656279
2021/7/17,0.2125,24.494580911096588,28.626171030669987,78.44794521069386,21.642936432689037,-11.24214110430818,17.966391562574927,-4.080222462140522,-2.4294835565939064,2.474429944454458,-5.872337552499175,-4.495429320986228,72.07062147271864
2021/7/18,0.185,24.4239646101586,28.37062020961697,79.25559399848271,21.225222573807574,-11.507759592819244,17.627048476812348,-3.799771915206937,-2.1325707650291843,3.7553612763849977,-6.1181370469294905,-4.601641622350876,60.96749835304675
2021/7/19,0.1846,24.90506874387964,28.8725593487728,79.24493238526645,20.5778334278444,-11.08324582413486,17.089944132088114,-3.6397325894540575,-1.8718904404874213,4.013904563048425,-5.843153506663612,-4.431865061577319,47.58114823449969
2021/7/20,0.165,24.738067946606435,27.9971280915492,82.51914295534198,16.994328122183447,-10.05409938258014,14.117425041827923,-2.965076328480825,-1.184362786576231,3.6875256430894,-5.47466400861666,-4.020315627950467,66.08404838971052
2021/7/21,0.2188,24.174877872254648,28.120941078396747,79.19373880680305,24.327262161894467,-13.857200998916817,20.203395344355684,-4.033213447975194,-1.6267304929344766,0.6914575813562804,-9.337987784800715,-5.541068205812337,53.15347764422834
2021/7/22,0.1536,24.22367478337795,27.238519093309822,83.591183228971,18.258280987348567,-10.508056226112334,15.165367892424364,-3.121392568261093,-1.587789644997498,1.7152090529838688,-8.459347956181048,-4.2018704226553325,66.88788155516576
