Time,capacity_factor,dewpoint_temperature_2m(℃),temperature_2m(℃),relative_humidity(%),surface_solar_radiation_downwards_hourly(MJ/m2),surface_latent_heat_flux_hourly(MJ/m2),surface_net_solar_radiation_hourly(MJ/m2),surface_net_thermal_radiation_hourly(MJ/m2),surface_sensible_heat_flux_hourly(MJ/m2),total_precipitation_hourly(mm),potential_evaporation_hourly(mm),total_evaporation_hourly(mm),tcdc(0~100)
2021/6/1,0.1458,23.95492559867265,26.618200828536715,85.3524135417464,18.02612639598887,-9.49342871473334,15.200930489091371,-3.563563772354989,-1.7848505840688489,6.0050188339932,-4.734416094226795,-3.796187738817301,87.21059497831362
2021/6/2,0.1599,24.64797664546788,27.57106212914137,84.12476228673775,20.15269671923104,-10.602438003262652,16.98552593094432,-3.5326397302098465,-2.4184737106450296,2.8062280097404804,-5.752558707926436,-4.23963672620001,79.98022236353557
2021/6/3,0.2188,24.380093299874392,28.07632276230055,80.38053931233244,24.21958116211879,-12.025961360553312,20.40438478835197,-4.5796517582623455,-2.763555774843816,0.1073374438938339,-7.252499949206594,-4.808855696582594,81.6561220498924
2021/6/4,0.0917,24.83019501355164,27.44921069950608,85.65940541372777,14.83714319433772,-8.087033799009427,12.495640379814857,-2.9472945515806,-1.2981949770868615,11.645293424283818,-4.487746283923457,-3.2337929556205065,64.56333565068648
2021/6/5,0.0419,24.28667393723364,25.369055302281662,93.74784722224156,9.3170888077122,-6.9407515222428415,7.841999332138023,-1.597325138946986,-0.9201943891648536,23.01034182153788,-2.9536509163033706,-2.7753976268903653,64.61614653804342
2021/6/6,0.0362,23.37573262588069,24.332744845552742,94.40635036866018,3.6914928951980985,-4.497344041963647,3.1052638147231457,-1.286552117245824,0.5553788915361881,83.03061397222467,-1.8055620832002328,-1.798362945174949,49.25105893077877
2021/6/7,0.144,23.654782922490035,25.49467107196567,89.58625154065169,11.116196705488113,-7.139445965970099,9.363942036338544,-2.1346344230578778,-0.1952076826247344,18.494567861193875,-3.0890063607343485,-2.854863046505597,49.88904635434291
2021/6/8,0.2258,24.18865778183653,27.04930306036368,84.39365346523867,22.05995162993931,-11.388991755140983,18.55863496461334,-3.946425314407057,-1.837295367542452,2.256085398910498,-5.9392222624913735,-4.554124469413413,84.86181605472622
2021/6/9,0.1538,23.583223471494307,27.254174031616305,80.4007228886787,22.80799418682726,-11.940269387630746,19.17956019847512,-4.582518825807131,-1.6683713546869765,0.091405541059659,-6.546832355444934,-4.774584768117199,93.57644014389948
2021/6/10,0.2131,24.15193779027338,27.50327199519034,81.99726654521368,19.688132596260758,-10.26604989660999,16.55806077316675,-4.300251692095193,-1.2809088619307447,0.5667808350369704,-5.500107289249041,-4.105086605997476,81.66157284799559
2021/6/11,0.2272,25.028771527283936,27.890695213627342,84.47352852818796,23.41028786214073,-11.633532443451395,19.6727508150638,-4.214919557348902,-2.563101659170081,2.3405466682938805,-6.242905043136755,-4.65192801773809,66.97594113731341
2021/6/12,0.214,24.782248227352525,27.926879230392267,83.06678734270453,23.04771681702245,-11.986375866696656,19.3656105187065,-4.30792138167561,-2.117781385083521,1.4380136626744129,-6.343659552782597,-4.79303162399802,69.89283951824898
2021/6/13,0.1838,24.77005954812113,28.00600973888894,82.61912304730151,20.48081357695282,-10.682656666209288,17.20131164177669,-3.87225271199338,-1.9456914773639056,0.5474350116830331,-6.013480689713502,-4.271718610238436,77.6697611849636
