Time,capacity_factor,氣溫(℃),相對溼度(%),降水量(mm),日照時數(hour),日照率(%),全天空日射量(MJ/㎡),日最高紫外線指數(0~15),總雲量(0~10)
2021/2/23,0.1684,19.9755,77.5075,0.0005,7.5935,31.7919,15.7999,7.2204,7.1453
2021/2/24,0.1842,19.846,84.9068,0.0,7.5616,38.8385,15.7181,7.2195,7.4952
2021/2/25,0.2154,20.4646,84.7097,0.259,8.3109,73.7691,19.5577,8.6844,4.2199
2021/2/26,0.2013,20.7231,85.7195,0.0,9.675,76.4665,19.335,7.5682,3.2425
2021/2/27,0.192,19.2702,83.0848,0.0,8.4122,53.1228,17.8921,6.5311,5.3996
2021/2/28,0.2065,19.2963,83.4387,0.0,9.6076,82.2024,19.6442,7.6091,1.908
2021/3/1,0.2019,21.8513,80.5944,0.0,8.7336,57.7553,18.1222,8.3747,3.8276
2021/3/2,0.0,19.6515,78.2673,0.0,8.8181,57.1431,17.6009,6.3758,5.2499
2021/3/3,0.0,17.8635,79.9658,0.9442,7.0189,27.6715,14.1985,7.1397,8.3912
2021/3/4,0.0,19.2871,83.4565,0.0,7.08,28.9032,13.6171,6.6985,6.778
2021/3/5,0.0,20.6711,84.0793,0.0,7.9856,41.7808,15.8919,6.6613,5.6419
2021/3/6,0.0,21.0707,83.6169,0.0,9.0613,60.2579,19.5973,9.6091,5.8111
2021/3/7,0.0,19.2333,84.1362,0.0003,7.9469,33.1523,14.4175,6.3667,7.6845
2021/3/8,0.0,18.8925,82.1445,0.0,8.9033,55.8294,18.6287,7.1399,6.118
2021/3/9,0.0,18.8302,85.4336,0.0,8.3414,53.93,18.8517,8.1404,5.3663
2021/3/10,0.0,19.636,82.3843,0.0,8.8358,56.0449,19.0491,7.1518,4.5991
2021/3/11,0.0,19.1517,86.071,0.0,9.6812,74.0438,19.8776,8.2264,2.4049
2021/3/12,0.0,20.6608,83.7179,0.0,10.0409,87.0242,21.3704,8.1906,0.8446
2021/3/13,0.0,19.861,78.527,0.0,9.9685,83.7764,20.8109,8.1797,1.4948
2021/3/14,0.0,19.6974,79.7463,0.0,10.0076,71.2912,22.1491,8.7262,2.1921
2021/3/15,0.0,20.3006,80.2182,0.0,10.135,81.5738,22.6542,9.715,2.5002
2021/3/16,0.0,22.1266,76.7599,0.0,10.3779,91.2345,23.5234,10.5955,0.2194
2021/3/17,0.0892,23.2432,78.0007,0.0,9.9416,78.9172,21.4462,9.2182,2.1241
2021/3/18,0.2062,21.2391,87.1955,0.0,8.816,64.2883,20.4694,8.25,4.2847
2021/3/19,0.2124,22.1586,84.3343,0.0,9.3022,68.3016,20.4948,9.6067,4.0132
2021/3/20,0.2047,23.558,81.7908,0.0,9.8393,78.6126,20.4144,9.2897,1.5519
2021/3/21,0.1753,20.1931,77.8212,0.0,8.2699,45.4994,16.5851,7.9839,6.2431
2021/3/22,0.0604,15.4609,73.4635,0.0,3.8324,0.1111,5.1139,2.4411,9.6277
2021/3/23,0.0954,17.8738,75.6544,0.0,6.1733,6.2914,9.6664,6.9184,9.379
2021/3/24,0.0828,18.5431,86.0523,5.1144,5.3581,22.7241,8.3078,5.403,6.6508
2021/3/25,0.2477,19.3675,67.9081,0.0,10.4745,88.2977,23.6428,9.997,1.0756
2021/3/26,0.237,20.8028,79.1064,0.0,10.0798,78.1709,20.7735,9.7649,3.171
2021/3/27,0.219,23.4915,75.8051,0.0,9.5599,69.8397,21.4293,9.6397,2.8903
2021/3/28,0.2153,24.9029,78.5279,0.0,9.7584,73.913,20.6515,9.6092,1.7101
2021/3/29,0.2053,25.165,80.4881,0.0,10.0415,78.62,20.1162,7.9965,4.2736
2021/3/30,0.1814,26.1369,82.4765,0.0,7.1382,52.7495,17.2805,7.4463,4.3736
2021/3/31,0.2125,25.9834,83.0839,0.0,10.1636,77.3846,21.2085,9.3742,3.0024
2021/4/1,0.1792,26.1669,81.5319,0.0038,7.1672,43.7898,17.8872,8.6961,7.0495
2021/4/2,0.2346,26.1992,80.7372,0.0,10.47,87.8813,23.6905,9.6058,1.0993
2021/4/3,0.2142,25.625,80.5009,0.0,10.271,79.8197,19.302,7.0829,1.6824
2021/4/4,0.1979,24.1639,76.7945,0.0,9.6671,63.9887,19.5314,6.3738,4.5791
2021/4/5,0.2067,21.9908,59.1011,0.0,9.3808,63.6136,19.399,7.6161,3.518
2021/4/6,0.2252,21.8935,63.9785,0.0,9.653,62.4028,20.8586,7.7812,2.723
2021/4/7,0.1955,22.0497,70.7463,0.0,7.3703,20.8136,15.4899,7.5001,5.5973
2021/4/8,0.2246,22.1455,77.9284,0.0,9.0997,41.5082,21.028,8.2246,5.9262
2021/4/9,0.1675,19.9767,73.9198,0.0003,8.162,13.1092,16.1261,7.2872,8.3861
2021/4/10,0.2388,20.983,76.0604,0.0004,10.2135,68.9973,23.4841,9.1402,3.8083
2021/4/11,0.2392,21.9585,80.7079,0.0,10.6336,84.4529,24.3746,10.4498,1.5089
2021/4/12,0.2289,23.2756,80.3358,0.0,10.4837,76.4298,24.2742,10.1905,1.9403
2021/4/13,0.232,24.8778,79.4042,0.0,10.6305,78.6866,23.879,10.4857,2.23
2021/4/14,0.231,23.6845,78.5555,0.0,9.6235,51.1924,22.8627,10.0636,6.3291
2021/4/15,0.2083,22.5909,80.6712,0.0,10.4526,73.8885,22.9975,7.8571,3.5621
2021/4/16,0.2373,23.5228,80.5009,0.0,10.3359,75.6489,24.6176,9.288,2.8965
2021/4/17,0.2359,24.3751,73.0102,0.0,10.2011,69.522,24.4172,11.3319,4.2895
2021/4/18,0.2152,24.7158,66.9386,0.0,9.0214,61.2747,21.7835,9.3991,5.1617
2021/4/19,0.2144,23.5603,66.9439,0.0,6.965,46.9974,21.2659,9.4286,5.8062
2021/4/20,0.2353,24.6923,73.1333,0.0,8.6584,67.1602,24.2965,11.8779,4.7521
